fqdn,ip_addr,port,cloud_type,method,url,vendor_name,prod_name,prod_version,prod_trigger,prod_type,prod_vuln,origin_login,origin_login_trigger,wrong_comment,error_msg,server_header,log,date
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=source-viewer.php,-,-,-,-,-,-,"Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133403290.log,2018/10/23 13:34:03
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=source-viewer.php,apache,http_server,2.2.8,Apache/2.2.8,Web,"CVE-2016-4975
CVE-2010-0425
CVE-2011-3192
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133403290.log,2018/10/23 13:34:03
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=source-viewer.php,ubuntu,ubuntu_linux,*,(Ubuntu),OS,"CVE-2005-0109
CVE-2004-0882
CVE-2004-0888
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133403290.log,2018/10/23 13:34:03
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=source-viewer.php,php,php,5.2.4,PHP/5.2.4,Language,"CVE-2015-8994
CVE-2016-7478
CVE-2008-0599
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133403290.log,2018/10/23 13:34:03
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=source-viewer.php,php,php,*,PHPSESSID=a68f3dc93b7ec8a67af64aba86dca50a;,Language,"CVE-2015-4599
CVE-2015-4600
CVE-2015-4601
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133403290.log,2018/10/23 13:34:03
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?do=toggle-security&page=documentation/vulnerabilities.php,-,-,-,-,-,-,"Log : 37.5 %
Url : 0.0 %","Log : username,uid,Log in,UID
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133410543.log,2018/10/23 13:34:10
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?do=toggle-security&page=documentation/vulnerabilities.php,apache,http_server,2.2.8,Apache/2.2.8,Web,"CVE-2016-4975
CVE-2010-0425
CVE-2011-3192
","Log : 37.5 %
Url : 0.0 %","Log : username,uid,Log in,UID
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133410543.log,2018/10/23 13:34:10
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?do=toggle-security&page=documentation/vulnerabilities.php,ubuntu,ubuntu_linux,*,(Ubuntu),OS,"CVE-2005-0109
CVE-2004-0882
CVE-2004-0888
","Log : 37.5 %
Url : 0.0 %","Log : username,uid,Log in,UID
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133410543.log,2018/10/23 13:34:10
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?do=toggle-security&page=documentation/vulnerabilities.php,php,php,5.2.4,PHP/5.2.4,Language,"CVE-2015-8994
CVE-2016-7478
CVE-2008-0599
","Log : 37.5 %
Url : 0.0 %","Log : username,uid,Log in,UID
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133410543.log,2018/10/23 13:34:10
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?do=toggle-security&page=documentation/vulnerabilities.php,php,php,*,PHPSESSID=2660d4d6ee99da28b59f3e387ed72160;,Language,"CVE-2015-4599
CVE-2015-4600
CVE-2015-4601
","Log : 37.5 %
Url : 0.0 %","Log : username,uid,Log in,UID
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133410543.log,2018/10/23 13:34:10
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/,-,-,-,-,-,-,"Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133415307.log,2018/10/23 13:34:15
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/,apache,http_server,2.2.8,Apache/2.2.8,Web,"CVE-2016-4975
CVE-2010-0425
CVE-2011-3192
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133415307.log,2018/10/23 13:34:15
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/,php,php,*,PHPSESSID=3e38ecad06f66ba06d135e412707e481;,Language,"CVE-2015-4599
CVE-2015-4600
CVE-2015-4601
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133415307.log,2018/10/23 13:34:15
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/,ubuntu,ubuntu_linux,*,(Ubuntu),OS,"CVE-2005-0109
CVE-2004-0882
CVE-2004-0888
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133415307.log,2018/10/23 13:34:15
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/,php,php,5.2.4,PHP/5.2.4,Language,"CVE-2015-8994
CVE-2016-7478
CVE-2008-0599
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133415307.log,2018/10/23 13:34:15
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=framing.php,-,-,-,-,-,-,"Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133419446.log,2018/10/23 13:34:19
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=framing.php,apache,http_server,2.2.8,Apache/2.2.8,Web,"CVE-2016-4975
CVE-2010-0425
CVE-2011-3192
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133419446.log,2018/10/23 13:34:19
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=framing.php,ubuntu,ubuntu_linux,*,(Ubuntu),OS,"CVE-2005-0109
CVE-2004-0882
CVE-2004-0888
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133419446.log,2018/10/23 13:34:19
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=framing.php,php,php,5.2.4,PHP/5.2.4,Language,"CVE-2015-8994
CVE-2016-7478
CVE-2008-0599
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133419446.log,2018/10/23 13:34:19
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=framing.php,php,php,*,PHPSESSID=869d5d3c9ab0064d3db43d52ae438029;,Language,"CVE-2015-4599
CVE-2015-4600
CVE-2015-4601
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133419446.log,2018/10/23 13:34:19
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/?page=user-info.php,-,-,-,-,-,-,"Log : 37.5 %
Url : 0.0 %","Log : name"",username,<input type=""password""
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133423429.log,2018/10/23 13:34:23
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/?page=user-info.php,apache,http_server,2.2.8,Apache/2.2.8,Web,"CVE-2016-4975
CVE-2010-0425
CVE-2011-3192
","Log : 37.5 %
Url : 0.0 %","Log : name"",username,<input type=""password""
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133423429.log,2018/10/23 13:34:23
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/?page=user-info.php,ubuntu,ubuntu_linux,*,(Ubuntu),OS,"CVE-2005-0109
CVE-2004-0882
CVE-2004-0888
","Log : 37.5 %
Url : 0.0 %","Log : name"",username,<input type=""password""
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133423429.log,2018/10/23 13:34:23
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/?page=user-info.php,php,php,*,PHPSESSID=cca75456aa7c0b3588ea615e1ee59e16;,Language,"CVE-2015-4599
CVE-2015-4600
CVE-2015-4601
","Log : 37.5 %
Url : 0.0 %","Log : name"",username,<input type=""password""
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133423429.log,2018/10/23 13:34:23
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/?page=user-info.php,php,php,5.2.4,PHP/5.2.4,Language,"CVE-2015-8994
CVE-2016-7478
CVE-2008-0599
","Log : 37.5 %
Url : 0.0 %","Log : name"",username,<input type=""password""
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133423429.log,2018/10/23 13:34:23
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?do=toggle-security&page=dns-lookup.php,-,-,-,-,-,-,"Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133427442.log,2018/10/23 13:34:27
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?do=toggle-security&page=dns-lookup.php,apache,http_server,2.2.8,Apache/2.2.8,Web,"CVE-2016-4975
CVE-2010-0425
CVE-2011-3192
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133427442.log,2018/10/23 13:34:27
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?do=toggle-security&page=dns-lookup.php,ubuntu,ubuntu_linux,*,(Ubuntu),OS,"CVE-2005-0109
CVE-2004-0882
CVE-2004-0888
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133427442.log,2018/10/23 13:34:27
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?do=toggle-security&page=dns-lookup.php,php,php,5.2.4,PHP/5.2.4,Language,"CVE-2015-8994
CVE-2016-7478
CVE-2008-0599
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133427442.log,2018/10/23 13:34:27
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?do=toggle-security&page=dns-lookup.php,php,php,*,PHPSESSID=7fe0c730aaacf3c61d384c7b97eb97f6;,Language,"CVE-2015-4599
CVE-2015-4600
CVE-2015-4601
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133427442.log,2018/10/23 13:34:27
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=usage-instructions.php,-,-,-,-,-,-,"Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133431814.log,2018/10/23 13:34:31
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=usage-instructions.php,apache,http_server,2.2.8,Apache/2.2.8,Web,"CVE-2016-4975
CVE-2010-0425
CVE-2011-3192
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133431814.log,2018/10/23 13:34:31
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=usage-instructions.php,ubuntu,ubuntu_linux,*,(Ubuntu),OS,"CVE-2005-0109
CVE-2004-0882
CVE-2004-0888
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133431814.log,2018/10/23 13:34:31
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=usage-instructions.php,php,php,*,PHPSESSID=216f5027741be24e84a0eae13994eeaf;,Language,"CVE-2015-4599
CVE-2015-4600
CVE-2015-4601
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133431814.log,2018/10/23 13:34:31
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=usage-instructions.php,php,php,5.2.4,PHP/5.2.4,Language,"CVE-2015-8994
CVE-2016-7478
CVE-2008-0599
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133431814.log,2018/10/23 13:34:31
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?do=toggle-security&page=password-generator.php,-,-,-,-,-,-,"Log : 25.0 %
Url : 0.0 %","Log : username,Username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133435789.log,2018/10/23 13:34:35
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?do=toggle-security&page=password-generator.php,apache,http_server,2.2.8,Apache/2.2.8,Web,"CVE-2016-4975
CVE-2010-0425
CVE-2011-3192
","Log : 25.0 %
Url : 0.0 %","Log : username,Username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133435789.log,2018/10/23 13:34:35
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?do=toggle-security&page=password-generator.php,ubuntu,ubuntu_linux,*,(Ubuntu),OS,"CVE-2005-0109
CVE-2004-0882
CVE-2004-0888
","Log : 25.0 %
Url : 0.0 %","Log : username,Username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133435789.log,2018/10/23 13:34:35
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?do=toggle-security&page=password-generator.php,php,php,*,PHPSESSID=ddc39d6e26d089feed3fb42417653f8b;,Language,"CVE-2015-4599
CVE-2015-4600
CVE-2015-4601
","Log : 25.0 %
Url : 0.0 %","Log : username,Username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133435789.log,2018/10/23 13:34:35
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?do=toggle-security&page=password-generator.php,php,php,5.2.4,PHP/5.2.4,Language,"CVE-2015-8994
CVE-2016-7478
CVE-2008-0599
","Log : 25.0 %
Url : 0.0 %","Log : username,Username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133435789.log,2018/10/23 13:34:35
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=password-generator.php&username=anonymous,-,-,-,-,-,-,"Log : 25.0 %
Url : 0.0 %","Log : username,Username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133439945.log,2018/10/23 13:34:39
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=password-generator.php&username=anonymous,apache,http_server,2.2.8,Apache/2.2.8,Web,"CVE-2016-4975
CVE-2010-0425
CVE-2011-3192
","Log : 25.0 %
Url : 0.0 %","Log : username,Username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133439945.log,2018/10/23 13:34:39
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=password-generator.php&username=anonymous,php,php,*,PHPSESSID=f9b7d702a7df64b8fc04627ba1eaf2d4;,Language,"CVE-2015-4599
CVE-2015-4600
CVE-2015-4601
","Log : 25.0 %
Url : 0.0 %","Log : username,Username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133439945.log,2018/10/23 13:34:39
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=password-generator.php&username=anonymous,ubuntu,ubuntu_linux,*,(Ubuntu),OS,"CVE-2005-0109
CVE-2004-0882
CVE-2004-0888
","Log : 25.0 %
Url : 0.0 %","Log : username,Username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133439945.log,2018/10/23 13:34:39
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=password-generator.php&username=anonymous,php,php,5.2.4,PHP/5.2.4,Language,"CVE-2015-8994
CVE-2016-7478
CVE-2008-0599
","Log : 25.0 %
Url : 0.0 %","Log : username,Username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133439945.log,2018/10/23 13:34:39
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/?page=add-to-your-blog.php,-,-,-,-,-,-,"Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133443996.log,2018/10/23 13:34:43
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/?page=add-to-your-blog.php,apache,http_server,2.2.8,Apache/2.2.8,Web,"CVE-2016-4975
CVE-2010-0425
CVE-2011-3192
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133443996.log,2018/10/23 13:34:43
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/?page=add-to-your-blog.php,ubuntu,ubuntu_linux,*,(Ubuntu),OS,"CVE-2005-0109
CVE-2004-0882
CVE-2004-0888
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133443996.log,2018/10/23 13:34:43
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/?page=add-to-your-blog.php,php,php,*,PHPSESSID=bca9c6223b637365b61d0d49585f41c5;,Language,"CVE-2015-4599
CVE-2015-4600
CVE-2015-4601
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133443996.log,2018/10/23 13:34:43
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/?page=add-to-your-blog.php,php,php,5.2.4,PHP/5.2.4,Language,"CVE-2015-8994
CVE-2016-7478
CVE-2008-0599
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133443996.log,2018/10/23 13:34:43
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/?page=view-someones-blog.php,-,-,-,-,-,-,"Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133448221.log,2018/10/23 13:34:48
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/?page=view-someones-blog.php,apache,http_server,2.2.8,Apache/2.2.8,Web,"CVE-2016-4975
CVE-2010-0425
CVE-2011-3192
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133448221.log,2018/10/23 13:34:48
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/?page=view-someones-blog.php,ubuntu,ubuntu_linux,*,(Ubuntu),OS,"CVE-2005-0109
CVE-2004-0882
CVE-2004-0888
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133448221.log,2018/10/23 13:34:48
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/?page=view-someones-blog.php,php,php,5.2.4,PHP/5.2.4,Language,"CVE-2015-8994
CVE-2016-7478
CVE-2008-0599
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133448221.log,2018/10/23 13:34:48
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/?page=view-someones-blog.php,php,php,*,PHPSESSID=5f5d0daa88566e6e1ff2f72ff1249eaa;,Language,"CVE-2015-4599
CVE-2015-4600
CVE-2015-4601
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133448221.log,2018/10/23 13:34:48
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=capture-data.php,-,-,-,-,-,-,"Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133452339.log,2018/10/23 13:34:52
192.168.184.132,192.168.184.132,80,Unknown,Crawling,http://192.168.184.132:80/mutillidae/index.php?page=capture-data.php,apache,http_server,2.2.8,Apache/2.2.8,Web,"CVE-2016-4975
CVE-2010-0425
CVE-2011-3192
","Log : 25.0 %
Url : 0.0 %","Log : username
Url : -",-,-,Server: Apache/2.2.8 (Ubuntu) DAV/2,C:\Users\itaka\PycharmProjects\GyoiThonLight\logs\http_192.168.184.132_80_20181023133452339.log,2018/10/23 13:34:52
